500000000	0.042793
595000000	0.044521
690000000	0.046393
785000000	0.048409
880000000	0.05057
975000000	0.052873
1070000000	0.055315
1165000000	0.057894
1260000000	0.060606
1355000000	0.063448
1450000000	0.066416
1545000000	0.069508
1640000000	0.072719
1735000000	0.076046
1830000000	0.079487
1925000000	0.083038
2020000000	0.086697
2115000000	0.090459
2210000000	0.094324
2305000000	0.098287
2400000000	0.10235
2495000000	0.1065
2590000000	0.11074
2685000000	0.11507
2780000000	0.11949
2875000000	0.12399
2970000000	0.12858
3065000000	0.13324
3160000000	0.13798
3255000000	0.14279
3350000000	0.14767
3445000000	0.15263
3540000000	0.15766
3635000000	0.16275
3730000000	0.16791
3825000000	0.17312
3920000000	0.17841
4015000000	0.18375
4110000000	0.18914
4205000000	0.1946
4300000000	0.20011
4395000000	0.20567
4490000000	0.21128
4585000000	0.21694
4680000000	0.22265
4775000000	0.22841
4870000000	0.23421
4965000000	0.24006
5060000000	0.24595
5155000000	0.25188
5250000000	0.25785
5345000000	0.26385
5440000000	0.2699
5535000000	0.27598
5630000000	0.2821
5725000000	0.28825
5820000000	0.29443
5915000000	0.30065
6010000000	0.30689
6105000000	0.31317
6200000000	0.31947
6295000000	0.3258
6390000000	0.33215
6485000000	0.33854
6580000000	0.34494
6675000000	0.35137
6770000000	0.35782
6865000000	0.3643
6960000000	0.37079
7055000000	0.37731
7150000000	0.38384
7245000000	0.39039
7340000000	0.39696
7435000000	0.40355
7530000000	0.41015
7625000000	0.41676
7720000000	0.42339
7815000000	0.43004
7910000000	0.4367
8005000000	0.44337
8100000000	0.45005
8195000000	0.45674
8290000000	0.46344
8385000000	0.47016
8480000000	0.47688
8575000000	0.48361
8670000000	0.49035
8765000000	0.49709
8860000000	0.50384
8955000000	0.5106
9050000000	0.51737
9145000000	0.52413
9240000000	0.53091
9335000000	0.53769
9430000000	0.54447
9525000000	0.55125
9620000000	0.55804
9715000000	0.56483
9810000000	0.57162
9905000000	0.57842
10000000000	0.58521
