500000000	5.5444
595000000	5.5192
690000000	5.4986
785000000	5.4809
880000000	5.4651
975000000	5.4507
1070000000	5.4372
1165000000	5.4245
1260000000	5.4123
1355000000	5.4006
1450000000	5.3892
1545000000	5.3781
1640000000	5.3673
1735000000	5.3566
1830000000	5.3461
1925000000	5.3357
2020000000	5.3254
2115000000	5.3153
2210000000	5.3052
2305000000	5.2952
2400000000	5.2853
2495000000	5.2754
2590000000	5.2656
2685000000	5.2559
2780000000	5.2462
2875000000	5.2365
2970000000	5.2269
3065000000	5.2173
3160000000	5.2078
3255000000	5.1983
3350000000	5.1888
3445000000	5.1794
3540000000	5.17
3635000000	5.1606
3730000000	5.1513
3825000000	5.1419
3920000000	5.1327
4015000000	5.1234
4110000000	5.1142
4205000000	5.105
4300000000	5.0958
4395000000	5.0867
4490000000	5.0776
4585000000	5.0685
4680000000	5.0594
4775000000	5.0504
4870000000	5.0414
4965000000	5.0324
5060000000	5.0235
5155000000	5.0146
5250000000	5.0057
5345000000	4.9969
5440000000	4.988
5535000000	4.9793
5630000000	4.9705
5725000000	4.9618
5820000000	4.9531
5915000000	4.9444
6010000000	4.9358
6105000000	4.9272
6200000000	4.9186
6295000000	4.91
6390000000	4.9015
6485000000	4.8931
6580000000	4.8846
6675000000	4.8762
6770000000	4.8678
6865000000	4.8594
6960000000	4.8511
7055000000	4.8428
7150000000	4.8346
7245000000	4.8264
7340000000	4.8182
7435000000	4.81
7530000000	4.8019
7625000000	4.7938
7720000000	4.7857
7815000000	4.7777
7910000000	4.7697
8005000000	4.7618
8100000000	4.7538
8195000000	4.7459
8290000000	4.7381
8385000000	4.7302
8480000000	4.7225
8575000000	4.7147
8670000000	4.707
8765000000	4.6993
8860000000	4.6916
8955000000	4.684
9050000000	4.6764
9145000000	4.6688
9240000000	4.6613
9335000000	4.6538
9430000000	4.6463
9525000000	4.6389
9620000000	4.6315
9715000000	4.6242
9810000000	4.6168
9905000000	4.6095
10000000000	4.6023
